1 1 1 0 0 1 0 2 0.0608108108108 32 0 0 9 
1 1 0 0 0 1 1 0 0.107142857143 13 0 0 8 
0 1 2 0 1 5 2 0 0.195804195804 27 1 0 4 
1 0 0 0 0 0 1 0 0.0777777777778 15 0 0 3 
0 0 1 0 0 2 0 0 0.151515151515 12 0 0 0 
2 1 0 0 0 0 1 1 0.0769230769231 24 1 0 12 
1 0 0 0 0 0 0 0 0.0 20 0 0 1 
0 1 3 0 0 1 0 0 0.0357142857143 14 0 0 2 
2 1 0 0 0 4 2 0 0.177777777778 18 4 0 11 
0 0 1 0 0 1 0 0 0.0357142857143 23 0 0 3 
2 0 0 0 0 0 0 0 0.0727272727273 8 0 0 2 
1 0 0 0 0 2 1 0 0.130434782609 7 0 0 4 
1 0 0 0 0 0 0 0 0.0810810810811 6 0 0 1 
1 0 0 0 0 0 0 0 0.0666666666667 4 0 0 2 
1 0 0 0 0 0 0 0 0.0588235294118 4 0 0 2 
1 0 0 0 0 1 0 0 0.28 4 0 0 3 
1 0 0 0 0 0 0 0 0.0666666666667 3 0 0 2 
1 0 1 0 0 1 0 0 0.0512820512821 8 0 0 2 
0 0 1 0 0 0 1 0 0.169811320755 6 1 0 6 
1 0 1 0 0 0 1 0 0.036231884058 26 0 0 7 
0 2 1 0 0 0 0 1 0.045871559633 20 0 0 3 
0 0 0 0 0 0 0 0 0.0779220779221 12 0 0 1 
0 1 3 0 0 2 0 1 0.114035087719 22 0 0 8 
1 0 3 0 0 0 1 0 0.0 17 0 0 3 
1 1 1 0 0 0 0 0 0.03125 18 0 0 2 
2 2 0 0 0 0 4 0 0.0555555555556 24 0 0 7 
2 1 1 0 0 1 2 0 0.0875 16 0 0 5 
0 1 1 0 0 0 1 0 0.0378787878788 22 0 0 5 
0 0 1 0 0 1 1 0 0.0481927710843 16 0 0 5 
1 0 0 0 0 0 0 0 0.0 10 0 0 1 
1 0 0 0 0 1 1 0 0.0573248407643 27 0 0 7 
0 0 2 0 0 0 2 1 0.0142857142857 24 0 0 6 
0 0 0 0 0 2 0 1 0.25 15 0 0 4 
1 0 0 0 0 0 0 0 0.137931034483 4 0 0 3 
1 0 1 0 0 0 0 0 0.0176991150442 26 0 0 8 
0 2 1 0 0 0 0 0 0.0157480314961 20 0 0 5 
0 0 1 0 0 1 0 0 0.0403225806452 22 0 0 9 
1 1 1 0 0 0 0 1 0.0357142857143 6 0 0 1 
1 1 0 0 0 0 0 0 0.0983606557377 10 0 0 4 
1 0 0 0 0 1 0 0 0.0294117647059 20 0 0 7 
0 2 1 0 0 2 2 0 0.132231404959 19 0 0 8 
1 0 0 0 0 3 1 0 0.468085106383 7 0 0 3 
1 0 0 0 0 2 0 0 0.692307692308 5 0 0 2 
1 0 0 0 0 2 0 0 0.68 4 0 0 1 
1 0 0 0 0 2 0 0 0.666666666667 4 0 0 1 
0 2 2 0 0 1 1 3 0.0298507462687 30 0 0 6 
1 4 0 0 0 1 2 0 0.041095890411 27 0 0 5 
0 0 2 0 0 1 1 0 0.05 26 0 0 5 
0 0 2 0 0 1 0 0 0.173913043478 11 0 0 2 
0 0 0 0 0 0 0 1 0.0140845070423 12 0 0 3 
1 0 0 0 0 0 0 0 0.0550458715596 18 1 0 5 
0 0 2 0 0 1 0 0 0.0375 31 0 0 6 
1 1 0 0 0 1 0 0 0.03125 17 0 0 3 
1 0 0 0 0 0 1 0 0.0 5 0 0 1 
1 0 1 0 0 1 0 0 0.0989010989011 16 0 0 2 
0 1 2 0 0 3 2 0 0.0993788819876 29 1 0 7 
0 0 1 0 0 0 1 0 0.03125 19 1 0 7 
2 1 1 0 0 2 1 3 0.0897435897436 16 0 0 5 
1 0 0 0 0 1 1 0 0.111111111111 7 0 0 3 
0 0 1 0 0 0 0 0 0.04 4 0 0 0 
0 0 1 0 0 0 2 0 0.0384615384615 10 0 0 3 
1 0 0 0 0 0 1 0 0.0366972477064 19 0 0 4 
1 0 0 0 0 1 2 0 0.130769230769 14 4 0 12 
1 0 0 0 0 0 3 0 0.140740740741 15 4 0 10 
0 0 0 0 0 0 2 0 0.0833333333333 11 0 0 5 
0 4 4 0 0 25 1 0 0.690322580645 29 0 0 7 
1 0 0 0 0 0 0 0 0.032 26 0 0 9 
1 0 0 0 0 3 1 0 0.201388888889 23 0 0 16 
2 1 0 0 0 0 0 0 0.025 10 0 0 3 
1 0 0 0 0 2 0 0 0.5 4 0 0 0 
0 0 0 0 0 2 1 0 0.0780141843972 24 0 0 8 
1 0 0 0 0 0 0 0 0.0289855072464 14 0 0 3 
0 0 0 0 0 1 0 0 0.0551181102362 25 0 0 2 
1 2 0 0 0 0 0 0 0.00714285714286 25 0 0 0 
0 1 4 0 0 1 6 0 0.0137931034483 30 0 0 5 
1 0 1 0 0 0 0 0 0.0 5 0 0 0 
0 0 0 0 0 1 0 0 0.0753424657534 26 0 0 10 
0 0 1 0 0 1 0 0 0.0408163265306 24 0 0 9 
0 1 2 0 0 1 1 2 0.0604026845638 24 0 0 7 
0 2 0 0 0 1 1 0 0.0853658536585 16 0 0 5 
1 0 0 0 0 0 0 0 0.0263157894737 7 0 0 0 
1 0 0 0 0 0 0 0 0.037037037037 9 1 0 4 
0 0 1 0 0 0 1 0 0.0833333333333 10 1 0 4 
0 0 1 0 0 0 0 1 0.0212765957447 9 0 0 2 
0 3 3 0 0 0 1 0 0.0208333333333 32 0 0 4 
0 1 0 0 0 0 0 1 0.0204081632653 9 0 0 2 
2 3 0 0 0 1 1 0 0.0923076923077 18 0 0 6 
0 0 3 0 0 0 0 0 0.0148148148148 25 0 0 3 
1 2 0 0 0 0 0 0 0.0206896551724 29 0 0 11 
2 1 0 0 0 0 0 0 0.037037037037 25 0 0 7 
0 0 4 0 0 23 0 0 0.711111111111 22 0 0 3 
0 1 3 0 0 24 2 0 0.80985915493 24 0 0 2 
1 1 1 0 0 0 1 0 0.0479452054795 29 1 0 16 
1 0 0 0 0 0 1 0 0.0459770114943 12 0 0 5 
2 0 0 0 0 0 2 1 0.0408163265306 10 0 0 1 
1 0 1 0 0 2 1 0 0.107692307692 19 0 0 11 
2 3 1 0 0 0 2 1 0.027972027972 30 1 0 4 
2 1 0 0 0 1 1 0 0.0606060606061 18 1 0 4 
2 0 2 0 0 1 1 0 0.201492537313 19 0 0 11 
2 0 0 1 0 0 1 0 0.0833333333333 7 0 0 6 
